LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;DEBTINC;BAD
26400;128413;207302;DebtCon;ProfExe;9,00;0;0;228,02;3;26;17,87;0
26400;122105;165000;DebtCon;Mgr;1,00;0;0;234,40;2;24;0,00;0
26400;153853;188760;HomeImp;Self;2,00;0;0;172,57;0;17;43,36;0
26400;240907;260638;HomeImp;Self;7,00;1;0;255,42;3;51;37,65;0
26400;134642;182719;DebtCon;Mgr;0,00;0;0;122,46;0;39;32,70;0
26400;44333;68945;DebtCon;Office;18,00;0;0;173,50;2;21;32,35;0
26400;220432;283978;HomeImp;ProfExe;6,00;0;5;480,36;0;56;33,71;0
26400;196412;250164;DebtCon;Other;9,00;0;0;97,28;1;26;42,33;0
26400;59288;87753;DebtCon;Other;8,00;1;1;145,88;3;29;38,97;0
26500;23742;77878;DebtCon;Other;0,00;2;1;99,38;2;26;28,88;0
26500;145393;187324;HomeImp;Self;3,00;0;0;194,23;1;16;40,85;0
26500;0;63918;DebtCon;Other;25,00;0;0;135,44;0;8;20,16;0
26500;63345;100332;DebtCon;Other;16,00;0;0;139,51;0;30;38,43;0
26500;240782;267675;HomeImp;Self;6,00;0;0;229,31;1;50;37,74;0
26500;0;38964;DebtCon;Other;11,00;1;0;102,75;0;14;20,35;0
26500;112059;179599;DebtCon;Sales;15,00;0;0;313,21;0;30;36,36;0
26500;77198;131090;DebtCon;Office;0,00;0;0;312,91;0;24;37,83;0
26500;0;64211;DebtCon;Other;26,00;0;0;127,41;0;10;22,29;0
26500;84769;127773;DebtCon;Other;2,00;0;0;190,86;2;25;42,03;0
26500;61223;92255;DebtCon;Other;2,00;0;1;214,03;0;17;1,86;1
26500;34678;68000;DebtCon;Mgr;14,00;1;0;88,30;6;16;0,00;0
26500;14000;45000;DebtCon;Other;0,00;0;0;195,23;1;7;0,00;1
26500;76599;119041;DebtCon;Other;4,00;0;0;97,27;1;31;40,13;0
26500;134952;165451;DebtCon;Other;8,00;1;0;225,32;1;19;35,73;0
26500;0;61089;DebtCon;Other;27,00;0;0;144,19;0;9;22,81;0
26500;47820;76159;DebtCon;Other;24,00;0;0;282,45;0;30;41,29;0
26500;0;122693;DebtCon;Mgr;9,00;0;0;153,94;0;27;32,20;0
26600;62895;103000;DebtCon;Self;1,00;0;5;187,47;2;34;0,00;1
26600;148986;175750;DebtCon;Other;1,00;0;0;197,39;0;35;40,51;0
26600;61151;97072;DebtCon;Other;16,00;0;1;133,45;0;29;39,23;0
26600;94954;131913;DebtCon;ProfExe;0,00;1;0;187,14;2;37;35,27;0
26600;78491;121598;DebtCon;Other;4,00;1;0;84,58;1;33;41,34;0
26600;140561;208775;HomeImp;ProfExe;5,00;0;0;197,52;1;27;36,88;0
26600;84843;115850;DebtCon;Sales;2,00;0;0;137,54;2;37;42,57;1
26600;49610;78355;DebtCon;Other;23,00;0;0;278,60;0;30;39,53;0
26600;128238;165316;DebtCon;Mgr;1,00;0;0;236,07;2;23;36,94;0
26600;122501;153280;DebtCon;Mgr;2,00;0;0;289,58;0;25;38,13;0
26700;146193;185200;DebtCon;ProfExe;11,00;0;0;156,23;0;36;39,21;0
26700;40785;75601;DebtCon;Mgr;14,00;1;0;98,24;5;15;34,15;0
26700;144243;176096;DebtCon;Other;1,00;0;0;194,68;0;34;40,48;0
26700;73468;108774;DebtCon;ProfExe;11,00;0;0;290,08;1;32;39,04;0
26700;0;120179;DebtCon;Mgr;8,00;0;0;162,13;0;27;35,10;0
26700;81968;114647;DebtCon;ProfExe;10,00;0;1;126,71;0;19;27,06;0
26700;23361;55483;DebtCon;Other;36,00;0;0;280,81;1;23;39,89;0
26700;186185;233480;DebtCon;ProfExe;0,00;0;0;290,58;1;32;41,74;0
26700;129559;170042;DebtCon;Mgr;1,00;0;0;232,65;1;24;34,12;0
26700;18590;53462;DebtCon;Other;25,00;0;0;112,00;1;11;22,96;0
26800;149729;183027;DebtCon;ProfExe;7,00;0;0;331,26;0;34;37,00;0
26800;133594;173255;DebtCon;Other;8,00;0;0;215,97;1;19;36,95;0
26800;145772;193135;DebtCon;ProfExe;12,00;0;0;147,94;0;36;40,90;0
26800;96895;144482;DebtCon;Mgr;23,00;0;0;201,97;0;13;40,16;0
26800;148471;183284;DebtCon;ProfExe;4,00;0;0;323,26;0;35;37,27;0
26800;139309;166621;DebtCon;Other;5,00;0;0;217,21;0;20;35,19;0
26800;89146;128923;DebtCon;Mgr;7,00;2;1;114,46;7;16;2,83;1
26800;124199;166404;DebtCon;Mgr;1,00;0;0;243,94;2;23;34,51;0
26800;46236;62711;DebtCon;Office;17,00;0;0;175,08;1;22;33,06;0
26800;35485;74949;DebtCon;Mgr;14,00;0;0;84,77;5;15;36,19;0
26800;145745;211400;HomeImp;ProfExe;6,00;0;0;184,71;1;27;39,85;0
26800;213165;282068;HomeImp;ProfExe;5,00;0;4;476,73;0;55;31,18;0
26800;138216;170052;DebtCon;ProfExe;10,00;0;0;199,74;1;29;76,42;1
26800;18459;53907;DebtCon;Other;0,00;0;0;200,42;0;6;71,51;1
26900;74982;126972;DebtCon;Office;0,00;0;0;315,82;0;23;38,33;0
26900;0;35397;DebtCon;Other;7,00;0;0;85,25;0;13;20,84;0
26900;69446;104590;DebtCon;ProfExe;11,00;0;0;287,28;1;32;41,50;0
26900;57414;92916;DebtCon;Office;0,00;0;0;70,28;0;22;34,40;0
26900;115638;145440;DebtCon;Office;4,00;0;0;294,70;2;36;43,91;0
26900;69000;106500;DebtCon;Sales;0,60;0;1;115,70;2;19;0,00;1
26900;67144;92923;DebtCon;Other;16,00;0;0;89,11;1;17;32,79;0
26900;47882;78854;DebtCon;Other;11,00;0;0;132,35;0;19;41,13;0
26900;98324;129210;DebtCon;ProfExe;0,00;1;0;185,21;3;38;34,65;0
26900;54071;85557;DebtCon;Office;0,00;0;2;91,21;0;22;34,60;0
26900;113724;151969;DebtCon;Office;4,00;0;0;294,89;1;36;42,40;0
26900;72848;101736;DebtCon;Office;10,00;0;0;131,41;0;21;36,37;0
26900;45763;73797;DebtCon;Other;23,00;0;0;291,59;1;29;39,37;0
26900;215692;286555;HomeImp;ProfExe;8,00;0;5;468,18;0;55;30,55;0
27000;79218;115721;DebtCon;Other;9,00;0;0;280,34;0;35;33,23;1
27000;77910;117590;DebtCon;Other;4,00;0;0;91,87;2;31;38,50;0
27000;50375;70656;DebtCon;Other;8,00;0;0;125,72;1;20;43,13;0
27000;13718;35684;DebtCon;Other;16,00;2;0;122,29;1;18;24,36;0
27000;144901;178093;DebtCon;ProfExe;7,00;0;0;331,11;0;34;40,57;0
27000;45482;77000;DebtCon;Office;0,80;0;0;164,30;3;19;0,00;0
27000;124000;162000;DebtCon;Other;0,80;0;2;166,37;1;34;0,00;1
27000;54515;82539;DebtCon;Other;20,00;0;0;203,86;0;26;37,11;0
27000;45880;82425;DebtCon;Other;21,00;0;0;212,64;0;27;37,00;0
27000;54834;85391;DebtCon;Other;9,00;0;1;132,58;2;30;39,31;0
27000;0;38441;DebtCon;Other;8,00;1;0;85,18;0;14;23,69;0
27000;60631;86091;DebtCon;Other;24,00;0;2;200,14;1;20;26,25;0
27000;23160;58074;DebtCon;Other;36,00;0;0;275,84;1;24;40,13;0
27000;0;61844;DebtCon;Other;26,00;0;0;133,10;0;8;22,72;0
27000;0;38356;DebtCon;Other;8,00;0;0;87,47;0;13;20,93;0
27100;63844;101000;DebtCon;Other;8,00;1;1;128,80;0;22;0,00;1
27100;140305;237302;HomeImp;ProfExe;27,00;0;0;349,51;2;18;37,42;0
27100;44095;77587;DebtCon;Mgr;14,00;1;0;92,14;6;15;33,54;0
27100;24494;77479;DebtCon;Other;0,00;1;1;101,31;1;26;31,12;0
27100;0;31681;HomeImp;Other;23,00;0;0;92,51;2;15;29,74;0
27100;20479;46735;DebtCon;Other;24,00;0;0;103,82;0;10;24,26;0
27100;118200;159739;DebtCon;ProfExe;6,00;0;1;117,15;3;27;34,21;0
27100;20497;74244;DebtCon;Other;0,00;1;2;93,06;1;25;27,36;0
27200;70730;93752;DebtCon;Office;8,00;0;0;165,92;0;20;36,17;0
27200;145725;179197;DebtCon;Other;1,00;0;0;183,38;0;34;40,29;0
27200;83894;121302;DebtCon;ProfExe;6,00;0;1;124,27;0;18;29,73;0
27200;110470;180982;DebtCon;Sales;17,00;0;0;295,47;1;30;34,77;0
27200;61000;104044;DebtCon;Other;16,00;0;1;141,98;0;30;39,55;0
27200;101680;134864;DebtCon;Office;10,00;0;1;150,60;0;29;40,88;0
27200;97541;126368;DebtCon;ProfExe;0,00;1;0;186,78;3;38;34,81;0
27200;61118;35184;DebtCon;Sales;10,00;4;2;134,65;7;23;45,26;1
27200;24070;58216;DebtCon;Other;35,00;0;0;273,34;0;24;37,64;0
27200;58383;92484;DebtCon;Other;22,00;1;2;170,07;1;20;23,81;0
27300;66878;93656;DebtCon;Office;11,00;0;0;153,80;0;20;39,09;0
27300;72314;118839;DebtCon;Other;5,00;0;0;99,69;1;31;42,34;0
27300;44026;71597;DebtCon;Other;22,00;0;1;287,23;0;30;38,49;0
27300;97373;126102;DebtCon;Office;10,00;0;1;139,13;0;28;39,17;0
27300;55973;93503;DebtCon;Other;22,00;0;1;167,74;0;19;26,21;0
27300;53223;86696;DebtCon;Office;0,00;0;0;96,07;0;22;34,52;0
27300;135823;185416;DebtCon;Mgr;1,00;0;0;135,36;0;38;32,79;0
27300;106221;137727;DebtCon;Self;3,00;0;0;300,57;3;45;32,56;1
27300;37636;73328;DebtCon;Mgr;12,00;0;0;80,79;6;16;34,27;0
27300;0;37531;HomeImp;Other;22,00;0;0;82,66;2;14;29,61;0
27300;127260;212953;DebtCon;ProfExe;9,00;0;0;244,17;3;26;21,24;0
27300;0;43277;DebtCon;Other;9,00;0;0;101,89;0;14;20,81;0
27300;149950;177309;DebtCon;ProfExe;6,00;0;0;328,17;0;35;39,16;0
27300;0;116708;DebtCon;Mgr;11,00;0;0;175,20;0;26;33,75;0
27300;140773;188414;DebtCon;ProfExe;12,00;0;0;144,09;0;37;41,48;0
27400;99900;143437;DebtCon;Mgr;21,00;0;0;211,11;0;12;39,11;0
27400;113364;146520;HomeImp;Office;16,00;1;1;284,37;2;13;34,63;1
27400;0;39858;DebtCon;Other;11,00;1;0;87,38;0;14;20,59;0
27400;0;121625;DebtCon;Mgr;7,00;1;0;154,44;0;27;33,37;0
27400;195497;246354;DebtCon;Other;8,00;0;0;89,26;1;25;39,66;0
27400;51298;90010;DebtCon;Other;6,00;1;0;146,66;3;29;42,16;0
27400;23939;56874;DebtCon;Office;3,00;0;1;197,80;0;11;0,00;1
27400;46575;85263;DebtCon;Office;1,00;0;0;155,65;2;19;39,49;0
27400;100951;149305;DebtCon;Mgr;21,00;0;0;194,53;0;13;41,64;0
27400;41370;70528;DebtCon;Office;18,00;0;0;180,20;1;21;33,50;0
27500;54511;84470;DebtCon;Other;9,00;0;1;140,25;3;29;40,28;0
27500;97679;149877;DebtCon;Mgr;23,00;0;0;193,01;0;12;39,42;0
27500;145774;206788;HomeImp;ProfExe;4,00;0;0;191,94;0;27;38,00;0
27500;132000;179000;DebtCon;ProfExe;1,00;1;0;226,23;2;19;0,00;0
27500;137900;184000;DebtCon;Office;10,00;0;0;0,00;0;0;0,00;1
27500;150666;192346;HomeImp;Self;3,00;0;0;177,87;0;17;39,98;0
27500;0;40807;DebtCon;Other;8,00;1;0;95,53;0;13;20,40;0
27500;69579;117799;DebtCon;Other;5,00;0;0;84,37;2;32;38,86;0
27500;97601;136546;DebtCon;Other;9,00;0;0;80,50;5;39;0,00;1
27500;131269;211014;DebtCon;ProfExe;10,00;0;0;234,35;2;26;18,74;0
27500;23439;47177;DebtCon;Other;25,00;0;0;112,89;0;11;23,02;0
27600;54584;86568;DebtCon;Other;22,00;0;0;214,82;1;27;35,22;0
27600;73846;100216;DebtCon;ProfExe;12,00;0;0;282,37;1;33;38,19;0
27600;60039;86166;DebtCon;Office;0,00;0;0;100,95;0;23;33,82;0
27600;121592;153432;DebtCon;Mgr;2,00;0;0;297,00;0;24;40,02;0
27600;103898;130784;DebtCon;Office;11,00;0;0;147,13;0;29;42,01;0
27600;131887;174323;DebtCon;Mgr;0,00;0;0;243,05;2;24;35,27;0
27600;150120;191972;HomeImp;Self;3,00;0;0;178,04;1;16;41,81;0
27600;64818;91915;DebtCon;Other;16,00;0;0;99,60;0;17;32,46;0
27600;153063;202542;HomeImp;Other;10,00;0;0;266,94;2;33;42,83;0
27600;57327;87683;DebtCon;Office;0,00;0;0;98,52;0;23;34,76;0
27600;0;117581;DebtCon;Mgr;10,00;0;0;165,01;0;27;35,00;0
27600;54328;94216;DebtCon;Other;24,00;1;2;188,39;1;19;26,83;0
27600;124139;157940;DebtCon;Mgr;4,00;0;0;288,89;0;24;38,23;0
27600;123121;157337;DebtCon;Mgr;2,00;0;0;283,28;0;24;36,95;0
27600;72468;106906;DebtCon;ProfExe;12,00;0;0;288,85;1;32;38,98;0
27600;112753;155166;DebtCon;ProfExe;6,00;0;0;124,99;3;26;32,09;0
27600;129311;188143;DebtCon;Mgr;1,00;0;0;122,52;0;39;30,47;0
27600;74964;118507;DebtCon;Other;5,00;0;0;91,71;1;32;39,15;0
27700;63962;101676;DebtCon;Other;15,00;0;1;138,57;0;30;37,38;0
27700;103249;206521;DebtCon;Other;24,00;0;0;196,78;0;19;25,69;0
27700;97834;132396;HomeImp;ProfExe;18,00;0;2;303,95;2;26;6,89;1
27700;54617;87722;DebtCon;Other;9,00;0;1;132,41;3;29;39,63;0
27700;73148;101462;DebtCon;ProfExe;10,00;0;0;264,61;0;33;40,48;0
27700;0;65635;HomeImp;Other;18,00;0;3;221,10;1;28;0,00;1
27700;25947;49836;DebtCon;Other;24,00;0;0;120,03;0;10;23,81;0
27700;77886;114494;DebtCon;ProfExe;9,00;0;0;118,47;0;18;28,34;0
27700;54541;78832;DebtCon;Office;0,00;0;0;186,02;2;19;39,61;0
27700;149169;183234;DebtCon;ProfExe;8,00;0;0;314,79;0;35;37,64;0
27700;19300;39000;DebtCon;Mgr;12,00;3;0;212,07;0;46;0,00;1
27700;85285;116468;DebtCon;Other;9,00;0;0;312,81;0;36;35,97;1
27700;76055;126560;DebtCon;Office;0,00;0;0;310,63;1;23;38,98;0
27700;0;42515;DebtCon;Other;11,00;1;0;95,04;0;13;20,21;0
27700;120070;153652;DebtCon;Office;4,00;0;0;300,17;2;35;43,92;0
27700;141930;182516;DebtCon;ProfExe;0,00;0;0;235,63;2;19;41,96;0
27700;35132;71456;DebtCon;Mgr;13,00;0;0;84,87;5;16;35,65;0
27700;67446;99206;DebtCon;ProfExe;11,00;0;0;286,97;0;32;39,00;0
27800;114417;150849;DebtCon;Mgr;5,00;0;0;285,39;0;24;38,58;0
27800;96332;123598;DebtCon;ProfExe;1,00;0;0;190,31;2;38;33,86;0
27800;19600;50594;DebtCon;Other;24,00;0;0;137,23;1;10;24,52;0
27800;64804;97553;DebtCon;Other;15,00;1;0;105,10;1;17;32,18;0
27800;127770;169440;DebtCon;Mgr;2,00;0;0;235,73;1;24;34,84;0
27800;142356;177328;DebtCon;ProfExe;6,00;0;0;315,18;0;35;38,60;0
27800;181405;229116;DebtCon;ProfExe;0,00;0;0;298,00;0;32;43,52;0
27900;55859;92179;DebtCon;Office;0,00;0;1;94,93;0;23;33,10;0
27900;73630;106757;DebtCon;ProfExe;11,00;0;0;282,76;1;32;38,27;0
27900;137006;207997;HomeImp;ProfExe;5,00;0;0;194,09;1;28;36,91;0
27900;66027;102745;DebtCon;ProfExe;9,00;0;0;298,10;1;32;38,25;0
27900;69589;115061;DebtCon;Other;5,00;0;0;97,86;1;32;41,47;0
27900;62264;39604;DebtCon;Sales;10,00;3;1;118,78;7;23;48,08;1
27900;149359;192955;HomeImp;Self;0,00;0;0;172,58;1;16;40,14;0
27900;142346;185057;DebtCon;ProfExe;9,00;0;1;155,55;0;36;39,40;0
27900;50988;81533;DebtCon;Office;1,00;0;0;167,61;2;18;40,62;0
27900;113843;156282;DebtCon;ProfExe;7,00;0;0;109,96;2;27;33,94;0
27900;135511;184219;DebtCon;ProfExe;1,00;1;0;241,05;2;19;38,61;0
27900;90694;121543;DebtCon;Mgr;5,00;2;1;107,05;8;15;0,84;1
28000;58002;86427;DebtCon;Other;9,00;0;1;129,58;2;29;39,36;0
28000;59775;87390;DebtCon;Other;8,00;0;0;138,49;3;30;41,54;0
28000;140770;209726;HomeImp;ProfExe;5,00;0;0;190,33;0;27;38,89;0
28000;49764;74526;DebtCon;Other;24,00;0;1;294,59;1;30;37,61;0
28000;62376;104073;DebtCon;Other;16,00;1;0;146,14;0;30;39,76;0
28000;77322;118082;DebtCon;Other;7,00;0;0;80,66;1;31;38,82;0
28000;68000;106000;HomeImp;Other;6,00;0;0;114,70;11;21;0,00;0
28000;86600;127000;DebtCon;ProfExe;6,50;0;4;234,37;5;35;0,00;1
28000;28042;63500;DebtCon;ProfExe;14,00;2;4;121,73;4;28;0,00;1
28000;96015;127551;DebtCon;ProfExe;0,00;1;0;196,52;3;37;34,87;0
28100;100420;207737;DebtCon;Other;22,00;0;0;197,20;0;19;26,37;0
28100;135991;183598;DebtCon;Mgr;0,00;0;0;131,59;0;38;31,09;0
28100;96160;128767;DebtCon;Office;10,00;0;1;154,67;0;29;41,12;0
28100;86778;110851;DebtCon;Office;9,00;0;0;398,40;0;44;41,04;0
28100;32470;54522;DebtCon;Other;35,00;0;0;295,50;0;23;38,80;0
28100;61000;99000;DebtCon;Mgr;7,00;0;1;129,17;1;31;0,00;1
28100;72100;112000;DebtCon;ProfExe;20,00;4;1;120,73;1;58;0,00;1
28100;112564;162129;DebtCon;ProfExe;7,00;0;0;115,56;2;26;33,09;0
28200;90485;123674;DebtCon;Other;1,00;0;1;189,73;2;25;41,68;0
28200;76011;129352;DebtCon;Office;1,00;0;0;302,80;0;23;36,39;0
28200;58232;97555;DebtCon;Other;17,00;0;1;130,45;0;29;38,09;0
28200;44363;72966;DebtCon;Mgr;16,00;1;0;82,27;6;16;34,98;0
28200;61038;87534;DebtCon;Other;8,00;0;0;137,49;3;30;39,36;0
28200;118728;160486;DebtCon;ProfExe;7,00;0;0;112,52;2;26;34,54;0
28200;109184;207035;DebtCon;Other;23,00;0;0;179,94;0;18;23,66;0
28200;44321;63050;DebtCon;Office;19,00;0;0;182,25;2;22;32,48;0
28200;185607;227617;DebtCon;ProfExe;0,00;0;0;311,06;0;33;42,44;0
28200;0;117181;DebtCon;Mgr;9,00;0;0;170,65;0;26;31,60;0
28200;148455;191419;HomeImp;Self;1,00;0;0;186,98;0;17;39,56;0
28200;100353;131386;DebtCon;Office;9,00;0;0;146,07;0;28;38,68;0
28200;51663;92860;DebtCon;Other;24,00;0;1;172,34;0;20;26,91;0
28200;148772;186023;HomeImp;Self;3,00;0;0;203,58;1;17;43,30;0
28200;66242;109762;DebtCon;Other;8,00;0;1;130,97;0;21;60,30;1
28300;72572;117311;DebtCon;Other;6,00;0;0;85,80;1;32;39,88;0
28300;0;29512;HomeImp;Other;24,00;0;0;78,11;2;14;30,51;0
28300;126942;166797;DebtCon;Mgr;0,00;0;0;244,72;1;23;33,39;0
28300;105000;147000;DebtCon;ProfExe;11,00;0;0;162,37;1;17;0,00;0
28300;71973;119224;DebtCon;Other;4,00;0;0;89,38;2;32;39,98;0
28300;68959;102048;DebtCon;ProfExe;12,00;0;0;278,71;1;32;39,93;0
28300;130028;178918;DebtCon;Mgr;2,00;0;0;113,94;0;39;33,44;0
28300;137159;186153;DebtCon;Mgr;0,00;0;0;112,17;0;38;29,87;0
28300;145931;239990;HomeImp;ProfExe;27,00;0;0;357,23;0;19;38,27;0
28300;104686;136033;HomeImp;ProfExe;13,00;0;2;291,17;1;27;5,76;1
28400;90823;126845;DebtCon;Other;1,00;0;0;188,77;1;25;42,90;0
28400;72870;95647;DebtCon;Office;11,00;0;0;139,05;0;20;37,82;0
28400;46126;66942;DebtCon;Office;18,00;0;0;180,67;2;21;33,77;0
28400;150784;192411;HomeImp;Self;0,00;0;0;173,31;1;16;41,54;0
28400;197852;243593;DebtCon;Other;10,00;0;0;111,11;2;26;41,21;0
28400;207687;242544;HomeImp;Other;8,00;0;0;134,01;0;41;41,30;0
28400;106020;206030;DebtCon;Other;22,00;0;0;188,75;0;18;25,33;0
28400;112996;175817;DebtCon;Sales;17,00;0;0;303,28;1;31;36,29;0
28400;53480;90560;DebtCon;Other;24,00;0;1;174,47;0;19;24,49;0
28400;183314;232345;DebtCon;ProfExe;1,00;0;0;300,90;1;32;42,34;0
28400;36484;73478;DebtCon;Mgr;13,00;1;0;100,98;6;16;34,76;0
28400;206126;238745;HomeImp;Other;9,00;0;0;119,07;1;42;41,67;0
28500;49461;83352;DebtCon;Other;21,00;0;0;210,03;0;26;37,30;0
28500;73188;111925;HomeImp;Other;5,00;0;0;123,61;11;21;44,52;0
28500;97262;131830;DebtCon;Office;10,00;0;0;168,80;0;29;42,32;0
28500;0;41763;DebtCon;Other;12,00;1;0;92,87;0;13;21,90;0
28500;108293;135317;DebtCon;Other;5,00;0;0;219,62;4;43;31,21;1
28500;84908;108385;DebtCon;Office;10,00;0;0;384,29;0;45;41,34;0
28500;43413;73248;DebtCon;Mgr;13,00;0;0;102,57;6;16;35,67;0
28500;100145;130522;DebtCon;Office;10,00;0;0;137,94;0;29;39,07;0
28500;137174;186118;DebtCon;Mgr;1,00;0;0;115,29;0;39;32,88;0
28600;32136;51599;DebtCon;Other;35,00;0;0;284,08;0;23;39,55;0
28600;94165;130285;DebtCon;Office;10,00;0;1;137,81;0;28;42,08;0
28600;85174;127306;DebtCon;Other;1,00;0;0;193,07;1;24;40,66;0
28600;136546;185507;DebtCon;ProfExe;0,00;0;0;212,31;3;19;40,52;0
28600;26189;50409;DebtCon;Other;36,00;0;0;287,50;0;23;38,64;0
28600;39009;75893;DebtCon;Mgr;12,00;1;0;85,63;6;15;33,98;0
28600;105907;156126;DebtCon;ProfExe;10,00;0;0;165,09;1;17;33,23;0
28600;126189;167157;DebtCon;ProfExe;19,00;0;2;239,23;0;26;31,01;1
28700;107281;155874;DebtCon;ProfExe;10,00;0;0;173,84;0;17;32,74;0
28700;137247;186685;DebtCon;Mgr;0,00;0;0;110,50;0;39;30,86;0
28700;131767;214558;DebtCon;ProfExe;10,00;0;0;238,79;2;27;20,52;0
28700;67951;106093;DebtCon;ProfExe;11,00;0;0;263,74;0;32;40,21;0
28700;133188;179454;DebtCon;ProfExe;1,00;1;0;223,35;1;19;41,14;0
28700;25190;59841;DebtCon;Office;1,00;0;1;201,18;0;11;35,73;1
28800;204455;245685;HomeImp;Other;8,00;0;0;123,40;1;42;42,35;0
28800;132019;168828;DebtCon;Mgr;0,00;0;0;231,29;1;24;35,49;0
28800;0;121560;DebtCon;Mgr;8,00;1;0;175,21;0;26;31,61;0
28800;151328;194243;HomeImp;Self;2,00;0;0;174,98;0;17;42,11;0
28800;0;44761;DebtCon;Other;10,00;0;0;84,73;0;14;22,84;0
28800;134144;185910;DebtCon;Mgr;2,00;0;0;122,50;0;39;30,34;0
28800;30357;56776;DebtCon;Other;35,00;0;0;294,42;0;22;37,54;0
28900;225000;285000;DebtCon;ProfExe;15,00;0;1;258,73;2;26;0,00;0
28900;135770;188368;DebtCon;ProfExe;0,00;1;0;229,75;2;19;40,63;0
28900;91683;127833;DebtCon;ProfExe;0,00;1;0;187,24;3;37;33,17;0
28900;134509;211558;DebtCon;ProfExe;10,00;0;0;247,84;2;27;20,61;0
28900;89945;124453;DebtCon;Other;2,00;0;0;194,91;2;25;42,72;0
28900;0;117991;DebtCon;Mgr;7,00;0;0;159,55;0;27;32,17;0
28900;63748;36392;DebtCon;Sales;9,00;4;1;124,25;6;23;44,58;1
28900;102108;147463;DebtCon;Mgr;19,00;0;0;205,87;0;13;41,65;0
28900;75887;117989;DebtCon;Other;4,00;0;0;92,09;2;32;40,78;0
28900;77916;130728;DebtCon;Office;2,00;0;0;290,77;1;23;39,10;0
28900;109888;182229;DebtCon;Sales;16,00;0;0;302,23;1;30;33,32;0
28900;29515;49525;DebtCon;Other;36,00;0;0;288,66;0;24;39,61;0
29000;152065;192445;HomeImp;Self;2,00;0;0;166,95;0;16;41,56;0
29000;32109;49912;DebtCon;Other;34,00;0;0;278,57;1;23;39,80;0
29000;72478;113000;DebtCon;Other;1,50;0;6;114,67;4;12;0,00;1
29200;116202;160084;DebtCon;ProfExe;6,00;0;0;124,12;3;26;32,64;0
29200;50105;83815;DebtCon;Other;21,00;0;0;188,20;0;26;35,60;0
29200;139299;180818;DebtCon;ProfExe;1,00;0;0;226,86;1;19;40,82;0
29200;99600;143000;DebtCon;Other;15,00;0;0;232,33;1;40;0,00;0
29300;228059;291314;DebtCon;ProfExe;16,00;0;1;259,68;2;26;28,17;0
29300;68024;115954;HomeImp;Other;6,00;0;0;109,92;11;21;44,37;0
29400;119256;160683;DebtCon;ProfExe;6,00;0;0;109,12;3;27;33,30;0
29400;48800;86000;DebtCon;Other;5,00;1;0;52,77;2;21;0,00;1
29400;39354;75553;DebtCon;Mgr;13,00;1;0;77,34;6;15;35,11;0
29400;109457;145453;DebtCon;Other;15,00;0;0;222,86;1;40;40,70;0
29500;232801;289260;DebtCon;ProfExe;13,00;0;0;264,43;2;25;26,98;0
29500;50079;80222;DebtCon;Office;1,00;0;0;147,99;2;19;38,14;0
29500;48590;81354;DebtCon;Office;0,00;0;0;157,03;3;18;40,17;0
29500;118000;169900;DebtCon;Mgr;8,00;0;0;138,97;1;23;0,00;1
29600;233916;291490;DebtCon;ProfExe;15,00;0;1;259,73;2;25;25,11;0
29700;46268;79463;DebtCon;Office;0,00;0;0;161,28;3;19;40,26;0
29700;100657;148653;DebtCon;Other;14,00;0;0;221,93;0;40;42,30;0
29800;134560;187551;DebtCon;ProfExe;1,00;0;0;225,09;1;19;39,21;0
29800;225481;290762;DebtCon;ProfExe;13,00;0;1;239,32;1;26;24,78;0
29800;34000;71000;DebtCon;Other;10,00;0;0;115,67;0;24;0,00;0
29900;230499;294326;DebtCon;ProfExe;15,00;0;1;250,49;2;26;27,92;0
29900;135955;182161;DebtCon;ProfExe;0,00;0;0;235,37;2;18;38,70;0
29900;73506;115000;DebtCon;Mgr;11,00;0;0;77,13;1;35;0,00;0
29900;131756;167302;DebtCon;Mgr;0,00;0;0;237,56;1;24;35,04;0
30000;74975;118886;DebtCon;Mgr;12,00;0;0;85,05;0;34;26,35;0
30000;77853;114746;HomeImp;Other;6,00;0;0;114,58;10;21;43,29;0
30000;79044;118685;DebtCon;Mgr;12,00;0;0;92,12;1;34;27,22;0
30000;12223;35875,06;DebtCon;Other;28,50;0;0;199,83;0;15;0,00;0
30000;187000;293000;DebtCon;Other;28,00;0;0;156,63;0;23;0,00;0
30000;32657;76000;DebtCon;Other;0,00;0;0;288,33;0;16;0,00;0
30000;48000;97000;DebtCon;Office;3,00;0;0;173,50;2;25;0,00;0
30000;224000;282000;DebtCon;ProfExe;5,00;0;1;209,37;0;30;0,00;0
30000;8875;57000;DebtCon;Other;0,00;0;0;100,47;1;6;0,00;0
30000;0;50000;HomeImp;Office;4,00;0;1;118,67;1;15;0,00;1
30000;17696;53100;DebtCon;Mgr;20,00;4;5;147,87;0;28;0,00;1
30000;176000;240000;DebtCon;ProfExe;1,00;1;0;198,87;2;13;0,00;1
30000;109583;153132;DebtCon;ProfExe;10,00;0;0;162,38;1;16;33,76;0
30000;15214;38094;DebtCon;Other;26,00;0;0;199,47;0;15;39,55;0
30000;20000;38000;DebtCon;Other;0,90;0;0;59,83;0;7;0,00;0
30100;24350;40356;DebtCon;Other;0,00;0;0;81,84;0;6;13,41;0
